image,x,y,mask,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,242,313,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.242.313.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,153,334,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.153.334.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,290,367,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.290.367.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,369,61,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.369.61.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,338,10,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.338.10.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_2800_2000.png,288,318,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_2800_2000.288.318.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_1200_1600.png,191,156,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.191.156.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_1200_1600.png,274,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.274.338.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0019_1200_1600.png,245,15,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_1200_1600.245.15.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_1600_400.png,235,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_1600_400.235.62.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_0_1200.png,334,300,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_1200.334.300.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_4000_1200.png,211,311,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_4000_1200.211.311.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_4000_1200.png,335,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_4000_1200.335.360.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_3600_0.png,26,89,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_3600_0.26.89.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,201,140,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.201.140.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,307,371,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.307.371.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,227,23,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.227.23.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,304,76,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.304.76.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0053_4000_800.png,247,134,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.247.134.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,124,130,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.124.130.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,175,228,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.175.228.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,122,250,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.122.250.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,90,304,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.90.304.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,70,221,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.70.221.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,15,214,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.15.214.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,45,380,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.45.380.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,272,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.272.67.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0060_1200_1200.png,232,13,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0060_1200_1200.232.13.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_1600_400.png,143,64,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_1600_400.143.64.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_1600_400.png,185,60,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_1600_400.185.60.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_1600_400.png,206,134,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_1600_400.206.134.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0047_1600_400.png,71,226,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_1600_400.71.226.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_2000_1600.png,173,201,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2000_1600.173.201.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0045_2000_1600.png,353,136,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2000_1600.353.136.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0012_2000_2000.png,211,254,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0012_2000_2000.211.254.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0009_2400_800.png,108,386,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_2400_800.108.386.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0036_400_1600.png,238,231,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_400_1600.238.231.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0036_400_1600.png,36,215,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_400_1600.36.215.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,216,284,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.216.284.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,314,197,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.314.197.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,202,178,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.202.178.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,52,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.52.256.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,103,311,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.103.311.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_3600_1600.png,244,42,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_3600_1600.244.42.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,47,146,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2400.47.146.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,121,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2400.121.161.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,83,308,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2400.83.308.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,38,230,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2400.38.230.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0048_2800_2400.png,217,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_2800_2400.217.360.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_3200_400.png,146,197,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_400.146.197.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_3200_400.png,174,349,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_400.174.349.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_3200_400.png,111,53,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_400.111.53.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0059_3200_400.png,27,379,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_3200_400.27.379.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_800_2400.png,66,137,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_800_2400.66.137.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_800_2400.png,141,280,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_800_2400.141.280.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1600_1200.png,134,287,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1600_1200.134.287.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1600_1200.png,195,266,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1600_1200.195.266.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_400_400.png,309,67,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_400.309.67.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1600_1200.png,202,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1600_1200.202.225.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,116,83,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.116.83.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,182,54,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.182.54.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0054_3200_2000.png,43,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.43.62.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_1600_3200.png,303,105,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_1600_3200.303.105.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0004_4000_1200.png,88,298,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_4000_1200.88.298.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0029_1600_3200.png,321,53,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_1600_3200.321.53.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,185,188,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.185.188.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0056_3600_2000.png,103,151,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.103.151.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,93,239,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.93.239.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,231,247,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.231.247.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,173,303,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.173.303.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,315,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.315.243.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,301,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.301.339.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0031_2800_800.png,111,177,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.111.177.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,183,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.183.227.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,307,213,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.307.213.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,249,230,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.249.230.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,304,126,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.304.126.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_3600_1600.png,204,167,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_1600.204.167.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,166,298,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.166.298.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_3600_2400.png,252,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.252.204.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,360,170,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.360.170.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,305,61,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.305.61.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,268,9,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.268.9.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0010_2800_1600.png,215,20,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_2800_1600.215.20.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,22,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.22.225.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,50,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.50.174.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0057_1200_2000.png,52,270,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_1200_2000.52.270.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,200,236,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.200.236.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,107,150,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.107.150.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0025_2400_1600.png,137,290,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2400_1600.137.290.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,114,90,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.114.90.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,39,288,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.39.288.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,214,257,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.214.257.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,265,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.265.243.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,318,263,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.318.263.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,180,343,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.180.343.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,244,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.244.368.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0026_800_2400.png,91,279,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.91.279.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0033_2400_2800.png,311,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_2400_2800.311.370.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,169,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.169.161.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0022_1600_3200.png,174,203,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_1600_3200.174.203.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,97,122,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.97.122.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,93,297,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.93.297.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,43,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.43.271.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,94,226,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.94.226.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0020_1200_800.png,356,55,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_1200_800.356.55.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,119,178,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.119.178.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,102,88,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.102.88.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,216,157,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.216.157.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,313,157,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.313.157.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,260,324,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.260.324.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/splits/100_0046_3200_0.png,144,344,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_0.144.344.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,133,229,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.133.229.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,217,346,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.217.346.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,249,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.249.314.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,185,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.185.352.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,61,357,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.61.357.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,96,252,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.96.252.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,76,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.76.174.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_2000.png,272,275,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_2000.272.275.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_400_400.png,285,273,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_400_400.285.273.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,146,303,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.146.303.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,292,375,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.292.375.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,109,261,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.109.261.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,154,378,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.154.378.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_1600_2000.aug.0.png,63,376,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_1600_2000.63.376.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.aug.0.png,366,132,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.366.132.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_1600_2800.aug.0.png,358,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_1600_2800.358.352.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_3200.png,109,14,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0034_2400_3200.109.14.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,372,84,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.372.84.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,280,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.280.264.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_1600.aug.2.png,374,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_1600.374.366.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_2800_2000.png,387,43,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_2800_2000.387.43.mask.npy,ripe
